COUNT,DATE,TIME,ActPrsMachSpecMax,ActStrCsh[1],ActStrXfr[1],ActPrsXfrSpec[1],@ActExtStartPos,ActTimFill[1],ActTimPlst[1],ActTimCyc,ActTmpBrlZn[1,1],ActTmpBrlZn[1,3],ActTmpBrlZn[1,4],ActTmpBrlZn[1,5],ActTmpBrlZn[1,8]
28,2021427,19:33:18,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:19,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:20,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:21,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:22,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:23,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:24,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:25,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:26,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:27,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:28,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:29,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:30,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:31,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:32,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:33,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:34,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:35,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:36,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:37,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:38,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:39,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:40,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:41,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:42,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:43,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:44,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:45,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:46,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:47,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:48,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:49,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:51,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:52,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:53,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:54,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:55,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:56,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:57,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:58,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:33:59,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:0,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:1,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:2,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:3,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:4,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:5,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:6,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:7,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:8,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:9,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:10,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:11,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:12,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:13,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:14,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:15,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:16,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:17,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:18,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:19,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:20,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:21,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:22,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:23,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:24,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:25,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:26,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:27,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:28,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:29,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:30,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:31,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:32,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:33,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:34,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:35,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:36,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:37,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:38,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:39,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:40,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:41,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:42,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:43,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:44,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:45,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:46,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:47,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:48,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:49,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:50,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:51,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:52,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:53,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:54,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:55,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:56,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:57,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:58,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:34:59,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:0,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:1,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:2,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:3,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:4,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:5,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:6,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:7,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:8,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:9,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:10,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:11,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:12,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:13,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:14,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:15,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:16,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:17,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:18,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:19,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:20,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:21,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:22,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:23,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:24,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:25,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:26,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:27,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:28,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:29,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:30,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:31,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:32,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:33,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:34,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:35,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:37,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:38,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:39,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:40,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:41,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:42,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:43,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:44,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:45,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:46,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:47,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:48,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:49,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:50,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:51,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:52,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:53,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:54,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:55,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:56,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:57,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:58,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:35:59,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:0,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:1,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:2,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:3,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:4,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:5,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:6,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:7,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:8,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:9,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:10,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:11,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:12,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:13,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:14,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:15,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:16,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:17,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:18,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:19,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:20,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:21,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:22,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:23,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:24,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:25,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:26,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:27,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:28,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:29,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:30,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
28,2021427,19:36:31,719,9.22,9.42,507,9.37,0.715,1.86,14.28,282.0,272.0,271.1,270.1,65.2 
